TimeUS,Alt,Airspeed,GroundSpeed,Roll,Pitch,ThrOut,Volt,Curr,SolarW,TurbineW,MastMM,Temp
7164000000,495.573,10.486,12.354,-10.790,2.051,0.007,12.398,-2.175,33.123,0.000,0.000,11.339
7164500000,495.481,10.423,13.753,1.234,3.716,0.000,12.405,-1.706,30.129,0.000,0.000,12.083
7165000000,494.899,10.419,12.311,4.211,5.276,0.000,12.390,-1.810,30.520,0.000,0.000,12.133
7165500000,495.299,10.661,12.022,0.339,2.981,0.000,12.397,-1.700,29.518,0.000,0.000,11.596
7166000000,493.613,10.860,12.426,7.958,2.085,0.005,12.408,-1.518,28.021,0.000,0.000,11.334
7166500000,493.450,10.506,11.934,6.912,2.532,0.000,12.408,-1.617,28.734,0.000,0.000,11.664
7167000000,493.012,10.619,12.152,6.045,0.056,0.000,12.404,-1.799,31.126,0.000,0.000,11.525
7167500000,492.731,10.664,12.738,3.039,2.255,0.000,12.380,-1.783,29.082,0.000,0.000,11.708
7168000000,491.767,10.513,12.637,9.644,3.243,0.007,12.382,-1.469,27.984,0.000,0.000,11.896
7168500000,492.165,10.664,12.426,-0.280,2.348,0.001,12.387,-1.585,28.177,0.000,0.000,11.812
7169000000,491.708,10.723,12.904,-0.196,2.349,0.000,12.400,-1.640,28.357,0.000,0.000,11.905
7169500000,490.527,10.515,11.644,-4.477,5.485,0.006,12.386,-1.744,29.316,0.000,0.000,11.902
7170000000,490.126,10.521,12.947,-4.836,1.622,0.000,12.389,-1.765,29.853,0.000,0.000,12.161
7170500000,490.362,10.875,11.899,-5.493,2.769,0.000,12.404,-1.704,29.338,0.000,0.000,12.282
7171000000,489.857,10.541,12.093,-6.707,2.474,0.000,12.417,-1.746,28.817,0.000,0.000,12.471
7171500000,489.153,10.351,12.704,-2.388,2.443,0.005,12.424,-1.835,29.619,0.000,0.000,11.598
7172000000,488.650,10.569,11.547,-2.186,3.520,0.000,12.425,-1.750,29.276,0.000,0.000,12.757
7172500000,488.375,10.314,13.309,-0.925,2.276,0.008,12.440,-1.768,29.416,0.000,0.000,11.960
7173000000,487.641,10.407,11.713,11.361,4.091,0.011,12.405,-1.756,29.558,0.000,0.000,11.866
7173500000,487.901,10.727,12.488,-5.776,-0.512,0.013,12.418,-1.923,31.814,0.000,0.000,11.713
7174000000,486.752,10.284,12.823,2.784,2.702,0.000,12.412,-1.816,30.264,0.000,0.000,12.147
7174500000,486.977,10.366,12.698,1.610,0.755,0.014,12.422,-1.767,29.821,0.000,0.000,12.046
7175000000,485.358,10.274,12.511,-1.412,3.165,0.010,12.373,-1.768,29.678,0.000,0.000,12.625
7175500000,485.584,10.502,12.804,-10.820,1.899,0.000,12.402,-1.783,30.069,0.000,0.000,12.722
7176000000,485.388,10.110,12.919,6.481,0.681,0.000,12.374,-1.779,29.299,0.000,0.000,11.858
7176500000,484.673,10.357,12.665,3.517,-0.395,0.002,12.412,-1.717,30.145,0.000,0.000,11.544
7177000000,483.935,10.106,13.269,4.574,3.527,0.006,12.396,-1.455,26.483,0.000,0.000,11.644
7177500000,483.460,10.254,13.257,7.954,3.721,0.000,12.390,-1.859,30.347,0.000,0.000,11.755
7178000000,483.273,10.215,13.265,0.354,2.606,0.011,12.419,-1.738,29.650,0.000,0.000,11.918
7178500000,482.949,10.646,12.988,-4.050,1.716,0.000,12.444,-1.534,28.272,0.000,0.000,12.421
7179000000,482.280,10.127,12.190,-3.022,-0.303,0.000,12.402,-1.818,29.869,0.000,0.000,12.329
7179500000,482.017,10.013,13.224,-4.680,0.392,0.000,12.409,-1.596,28.282,0.000,0.000,12.138
7180000000,481.357,10.178,13.213,3.842,0.967,0.015,12.415,-1.831,29.514,0.000,0.000,11.732
7180500000,481.200,10.302,12.091,-11.687,2.182,0.000,12.413,-1.707,29.577,0.000,0.000,11.353
7181000000,480.783,10.457,12.046,-3.020,2.413,0.000,12.390,-1.557,27.684,0.000,0.000,11.966
7181500000,479.927,10.558,12.553,-2.713,4.771,0.000,12.415,-1.524,26.878,0.000,0.000,11.729
7182000000,479.178,10.537,13.980,2.098,0.634,0.015,12.428,-1.587,27.915,0.000,0.000,12.003
7182500000,479.136,10.865,11.651,7.141,0.654,0.000,12.394,-1.895,31.364,0.000,0.000,11.678
7183000000,479.195,10.285,12.645,9.935,2.997,0.003,12.429,-1.668,27.685,0.000,0.000,11.561
7183500000,478.230,10.425,14.136,-6.963,0.736,0.000,12.427,-1.764,29.881,0.000,0.000,11.736
7184000000,478.020,10.552,11.910,-8.264,2.238,0.000,12.370,-1.738,30.623,0.000,0.000,11.915
7184500000,477.941,10.903,13.167,3.856,-0.867,0.000,12.413,-1.662,28.773,0.000,0.000,12.119
7185000000,476.896,10.747,13.304,7.618,3.727,0.001,12.363,-1.795,29.540,0.000,0.000,12.519
7185500000,476.899,10.469,12.493,3.886,-1.402,0.000,12.379,-1.929,32.399,0.000,0.000,11.982
7186000000,475.926,10.444,12.697,5.713,1.670,0.007,12.419,-1.889,31.370,0.000,0.000,12.207
7186500000,475.421,10.786,13.106,-6.394,1.286,0.004,12.429,-1.676,29.560,0.000,0.000,11.958
7187000000,474.929,10.757,12.499,-7.986,1.575,0.008,12.386,-1.773,28.694,0.000,0.000,11.712
7187500000,473.957,10.853,12.357,-5.124,5.372,0.011,12.391,-1.505,27.283,0.000,0.000,12.227
7188000000,474.608,10.726,13.280,0.696,3.854,0.000,12.364,-1.806,29.960,0.000,0.000,12.248
7188500000,473.834,10.545,12.747,-0.511,1.073,0.020,12.382,-1.529,28.061,0.000,0.000,11.770
7189000000,473.370,10.353,12.632,2.748,1.617,0.000,12.394,-1.859,31.285,0.000,0.000,12.200
7189500000,473.577,10.759,12.924,-0.551,2.537,0.012,12.405,-1.895,31.058,0.000,0.000,12.342
7190000000,472.526,10.351,12.721,1.923,-1.705,0.002,12.412,-1.832,31.185,0.000,0.000,12.031
7190500000,472.252,10.796,12.474,-2.296,3.195,0.000,12.415,-1.614,28.620,0.000,0.000,11.713
7191000000,471.613,10.272,12.739,0.863,4.641,0.000,12.383,-1.633,28.486,0.000,0.000,11.417
7191500000,471.545,10.673,12.542,15.398,-0.300,0.007,12.408,-1.927,31.049,0.000,0.000,11.602
7192000000,472.114,10.619,12.791,0.922,1.810,0.000,12.411,-1.723,29.770,0.000,0.000,11.829
7192500000,471.316,10.768,12.782,-6.590,0.513,0.000,12.405,-1.695,29.549,0.000,0.000,11.655
7193000000,470.416,10.260,12.320,-2.169,0.828,0.010,12.403,-1.858,30.959,0.000,0.000,11.875
7193500000,471.068,10.274,13.239,4.742,3.947,0.012,12.380,-1.755,30.197,0.000,0.000,12.037
7194000000,469.961,10.558,13.676,-1.338,2.841,0.016,12.398,-1.747,29.277,0.000,0.000,11.424
7194500000,469.289,10.042,12.249,-11.550,0.253,0.010,12.398,-1.768,28.340,0.000,0.000,11.472
7195000000,468.938,10.718,12.887,-3.906,1.483,0.000,12.366,-1.874,30.391,0.000,0.000,11.703
7195500000,468.848,10.488,13.490,9.041,5.149,0.000,12.374,-1.883,30.377,0.000,0.000,12.409
7196000000,468.974,10.212,12.665,-4.091,-2.147,0.000,12.389,-1.717,30.142,0.000,0.000,11.374
7196500000,468.257,10.428,12.649,-4.852,2.265,0.000,12.423,-1.801,29.820,0.000,0.000,12.388
7197000000,467.427,10.658,13.368,-3.556,5.442,0.016,12.415,-1.614,28.618,0.000,0.000,11.783
7197500000,467.772,10.200,12.072,-3.333,1.048,0.000,12.393,-1.669,27.957,0.000,0.000,11.723
7198000000,467.118,10.402,12.501,-0.645,1.001,0.000,12.396,-1.611,28.242,0.000,0.000,12.210
7198500000,466.500,10.488,12.134,3.627,4.741,0.000,12.369,-1.724,28.983,0.000,0.000,12.076
7199000000,466.516,10.324,13.261,-1.585,-2.439,0.002,12.416,-1.659,28.475,0.000,0.000,11.598
7199500000,465.822,9.987,13.366,10.324,4.208,0.000,12.393,-1.456,26.757,0.000,0.000,12.416
7200000000,465.901,10.304,12.976,3.165,2.228,0.000,12.417,-1.837,30.261,0.000,0.000,12.214
7200500000,465.342,10.549,12.888,-0.144,1.480,0.000,12.380,-1.959,31.800,0.000,0.000,11.354
7201000000,464.734,9.916,12.528,-0.590,2.287,0.019,12.432,-1.627,28.666,0.000,0.000,11.790
7201500000,464.957,10.298,13.380,7.783,0.979,0.000,12.373,-1.857,30.820,0.000,0.000,11.653
7202000000,464.345,10.304,12.045,0.113,0.850,0.000,12.451,-1.873,30.778,0.000,0.000,11.625
7202500000,463.716,10.289,12.256,11.790,0.606,0.005,12.427,-1.693,27.920,0.000,0.000,11.888
7203000000,463.422,10.265,12.714,0.741,1.026,0.008,12.384,-1.553,26.565,0.000,0.000,11.564
7203500000,463.063,10.216,13.452,12.573,0.760,0.018,12.424,-1.692,29.306,0.000,0.000,12.050
7204000000,462.695,10.015,13.054,-3.448,2.909,0.000,12.401,-1.902,30.617,0.000,0.000,11.565
7204500000,462.700,10.271,13.129,11.507,-0.946,0.000,12.410,-1.815,30.433,0.000,0.000,11.897
7205000000,462.530,10.308,12.635,-6.309,2.801,0.007,12.412,-1.870,29.804,0.000,0.000,12.470
7205500000,462.800,10.416,13.008,-0.012,4.008,0.006,12.380,-1.662,28.337,0.000,0.000,11.647
7206000000,462.150,11.039,12.685,-12.882,0.434,0.000,12.384,-1.622,28.179,0.000,0.000,11.997
7206500000,461.100,10.342,13.158,-2.778,1.318,0.004,12.378,-1.928,31.887,0.000,0.000,12.226
7207000000,460.746,10.098,12.716,-6.327,1.164,0.000,12.363,-1.918,30.741,0.000,0.000,12.066
7207500000,460.440,10.373,11.982,-7.440,0.045,0.000,12.430,-1.865,30.486,0.000,0.000,12.196
7208000000,460.798,10.614,12.521,1.424,0.657,0.000,12.457,-1.815,30.050,0.000,0.000,11.463
7208500000,460.186,10.252,12.448,7.037,1.075,0.010,12.394,-1.793,30.588,0.000,0.000,12.010
7209000000,459.470,10.181,12.064,-1.445,4.236,0.000,12.416,-1.669,28.720,0.000,0.000,12.102
7209500000,459.432,10.466,12.875,-10.201,1.232,0.005,12.405,-1.752,29.558,0.000,0.000,12.038
7210000000,459.467,10.342,13.012,-8.310,3.732,0.003,12.387,-1.605,27.548,0.000,0.000,12.204
7210500000,459.237,10.765,12.682,0.912,-0.013,0.004,12.417,-1.765,29.741,0.000,0.000,11.957
7211000000,458.032,10.266,11.880,0.384,0.675,0.000,12.413,-1.590,27.083,0.000,0.000,12.121
7211500000,458.283,10.741,13.101,1.797,3.066,0.004,12.402,-1.925,31.310,0.000,0.000,12.204
7212000000,458.930,10.901,12.430,-3.580,0.174,0.000,12.381,-1.813,30.628,0.000,0.000,11.933
7212500000,457.926,10.295,12.635,-8.540,1.398,0.000,12.403,-1.852,31.384,0.000,0.000,12.235
7213000000,458.142,10.635,11.602,-9.228,2.967,0.009,12.388,-1.869,29.733,0.000,0.000,12.004
7213500000,456.975,10.818,13.537,3.483,3.773,0.000,12.385,-1.717,28.696,0.000,0.000,11.915
7214000000,457.015,10.536,11.872,1.686,-0.654,0.017,12.409,-1.762,29.552,0.000,0.000,12.404
7214500000,456.539,10.077,12.501,15.527,0.950,0.004,12.413,-1.762,29.589,0.000,0.000,11.797
7215000000,456.663,10.768,13.201,1.764,1.017,0.000,12.361,-1.668,28.285,0.000,0.000,11.926
7215500000,456.452,10.493,12.953,0.703,1.349,0.000,12.392,-1.787,30.156,0.000,0.000,12.247
7216000000,456.319,10.613,12.832,7.877,4.635,0.000,12.395,-1.682,29.042,0.000,0.000,11.693
7216500000,455.704,10.609,12.612,-10.154,2.784,0.000,12.383,-1.713,28.779,0.000,0.000,11.762
7217000000,455.134,10.456,11.966,6.511,2.993,0.013,12.405,-1.902,31.625,0.000,0.000,12.429
7217500000,454.961,10.613,12.692,1.461,-0.007,0.000,12.377,-1.612,28.484,0.000,0.000,11.970
7218000000,455.130,10.499,12.793,12.441,-0.853,0.013,12.419,-1.755,29.337,0.000,0.000,12.087
7218500000,454.964,10.598,12.440,-3.444,1.504,0.003,12.431,-1.596,28.556,0.000,0.000,11.450
7219000000,454.300,10.130,13.051,-9.195,4.910,0.017,12.331,-1.813,30.425,0.000,0.000,11.938
7219500000,454.681,10.426,12.872,-8.384,2.496,0.002,12.396,-1.868,30.461,0.000,0.000,11.828
7220000000,453.872,10.155,13.118,5.571,3.097,0.000,12.421,-1.835,30.807,0.000,0.000,11.854
7220500000,454.256,10.486,12.256,-4.726,2.477,0.000,12.372,-1.927,30.582,0.000,0.000,11.801
7221000000,453.177,10.718,12.697,-8.527,1.955,0.000,12.390,-1.556,27.896,0.000,0.000,12.008
7221500000,453.712,10.174,12.191,-2.454,3.237,0.027,12.387,-1.758,29.604,0.000,0.000,11.591
7222000000,453.206,10.575,12.981,1.012,1.532,0.015,12.410,-1.830,30.930,0.000,0.000,12.403
7222500000,453.059,10.260,12.124,-5.467,3.912,0.014,12.411,-1.792,30.356,0.000,0.000,11.818
7223000000,453.478,10.237,11.864,-6.299,1.777,0.001,12.387,-1.749,30.069,0.000,0.000,12.568
7223500000,452.852,10.453,12.830,0.142,2.175,0.000,12.381,-1.809,29.931,0.000,0.000,12.066
7224000000,452.287,10.439,12.113,-9.086,1.377,0.002,12.407,-1.726,29.318,0.000,0.000,12.212
7224500000,451.596,10.444,13.005,1.638,2.365,0.000,12.440,-1.883,30.480,0.000,0.000,12.290
7225000000,451.404,10.169,12.233,-1.865,0.957,0.006,12.399,-1.758,30.230,0.000,0.000,12.021
7225500000,452.391,10.016,12.476,2.508,1.272,0.000,12.453,-1.820,30.024,0.000,0.000,12.236
7226000000,451.531,10.392,13.371,-4.175,1.868,0.000,12.361,-1.795,30.100,0.000,0.000,11.780
7226500000,451.673,10.481,12.988,-13.257,1.132,0.016,12.428,-1.678,28.174,0.000,0.000,11.910
7227000000,450.923,10.318,12.242,6.410,2.775,0.000,12.405,-1.748,30.817,0.000,0.000,12.154
7227500000,450.976,10.940,12.847,-3.011,2.562,0.022,12.432,-1.712,28.615,0.000,0.000,11.978
7228000000,451.086,10.307,12.943,3.143,-1.608,0.000,12.424,-1.815,29.645,0.000,0.000,12.171
7228500000,449.631,10.491,13.409,3.690,3.502,0.005,12.397,-1.685,29.737,0.000,0.000,12.233
7229000000,450.846,10.469,12.142,3.170,1.401,0.004,12.447,-1.857,30.018,0.000,0.000,12.078
7229500000,450.131,10.408,11.549,-2.008,1.746,0.008,12.406,-1.851,29.855,0.000,0.000,11.815
7230000000,450.506,10.625,12.541,6.401,0.620,0.025,12.410,-1.809,29.924,0.000,0.000,11.982
7230500000,450.340,10.333,13.160,-10.784,1.604,0.000,12.430,-1.645,28.311,0.000,0.000,12.291
7231000000,449.706,10.441,13.022,1.095,-0.015,0.000,12.397,-1.732,29.297,0.000,0.000,12.332
7231500000,449.470,10.847,13.113,2.387,0.858,0.002,12.368,-1.728,29.670,0.000,0.000,12.550
7232000000,448.904,10.883,12.711,-6.832,2.354,0.003,12.387,-1.800,30.743,0.000,0.000,12.411
7232500000,448.913,10.397,11.219,-3.292,2.959,0.003,12.408,-1.526,26.727,0.000,0.000,11.830
7233000000,448.904,11.029,12.646,1.312,-2.243,0.000,12.404,-1.784,30.454,0.000,0.000,12.589
7233500000,448.816,10.839,11.963,-0.763,5.289,0.007,12.392,-1.720,29.646,0.000,0.000,12.250
7234000000,448.637,10.674,11.133,3.058,2.976,0.012,12.442,-1.745,29.303,0.000,0.000,12.302
7234500000,448.269,10.468,12.275,2.580,0.882,0.000,12.391,-1.730,28.928,0.000,0.000,12.025
7235000000,448.091,10.431,12.213,3.116,0.017,0.001,12.425,-1.583,27.639,0.000,0.000,12.139
7235500000,447.899,10.140,12.269,-1.692,0.181,0.008,12.390,-1.761,29.424,0.000,0.000,12.375
7236000000,447.036,10.976,12.027,-2.543,1.829,0.000,12.391,-1.636,29.419,0.000,0.000,11.894
7236500000,447.764,10.173,12.072,-10.618,0.117,0.001,12.459,-1.690,28.776,0.000,0.000,12.586
7237000000,447.361,10.456,13.249,-3.425,3.292,0.000,12.395,-1.844,30.564,0.000,0.000,12.248
7237500000,447.264,10.749,12.747,8.421,0.494,0.014,12.417,-1.804,30.740,0.000,0.000,12.490
7238000000,447.202,10.947,12.794,1.837,1.962,0.005,12.414,-1.686,29.023,0.000,0.000,12.189
7238500000,446.935,10.861,13.122,-0.842,2.894,0.000,12.400,-1.811,29.493,0.000,0.000,11.786
7239000000,447.007,10.687,12.908,-5.509,0.726,0.004,12.396,-1.541,27.864,0.000,0.000,12.330
7239500000,446.572,10.664,13.283,6.646,1.130,0.004,12.398,-1.687,29.119,0.000,0.000,12.206
7240000000,446.006,10.352,13.144,-1.375,4.434,0.000,12.378,-1.777,30.100,0.000,0.000,12.247
7240500000,446.295,10.692,12.649,0.624,-0.713,0.013,12.394,-1.822,30.712,0.000,0.000,12.630
7241000000,446.365,10.679,13.386,-1.466,2.059,0.000,12.460,-1.766,30.089,0.000,0.000,12.085
7241500000,446.249,10.759,12.428,5.523,2.321,0.000,12.422,-1.973,31.689,0.000,0.000,11.951
7242000000,445.925,10.903,13.268,6.035,0.620,0.003,12.393,-1.763,29.653,0.000,0.000,11.771
7242500000,445.243,10.688,13.096,1.351,1.837,0.011,12.418,-1.811,30.482,0.000,0.000,12.060
7243000000,445.843,10.130,12.749,-3.484,-0.480,0.000,12.409,-1.808,29.926,0.000,0.000,12.433
7243500000,445.093,10.836,12.202,-0.175,-1.065,0.000,12.427,-1.694,28.138,0.000,0.000,11.779
7244000000,445.765,10.287,12.704,-10.581,0.250,0.000,12.444,-1.730,29.096,0.000,0.000,11.800
7244500000,445.464,10.445,12.854,-1.929,3.005,0.000,12.409,-1.775,30.105,0.000,0.000,11.811
7245000000,445.069,10.171,12.279,1.241,1.331,0.000,12.435,-1.729,28.566,0.000,0.000,12.061
7245500000,444.861,10.661,13.282,-2.609,3.695,0.007,12.391,-1.714,29.108,0.000,0.000,11.535
7246000000,444.775,10.264,12.057,-10.508,2.378,0.000,12.401,-1.819,30.239,0.000,0.000,12.367
7246500000,444.673,10.409,11.782,4.532,0.043,0.000,12.394,-1.841,29.530,0.000,0.000,12.084
7247000000,444.521,10.113,12.538,3.121,2.442,0.000,12.410,-1.785,29.981,0.000,0.000,12.141
7247500000,444.161,9.991,13.110,-2.885,2.143,0.009,12.410,-1.689,28.543,0.000,0.000,11.745
7248000000,444.473,10.234,12.328,6.787,0.587,0.016,12.379,-1.700,30.131,0.000,0.000,11.776
7248500000,444.399,10.299,14.158,-14.048,4.231,0.000,12.393,-1.740,29.628,0.000,0.000,11.989
7249000000,444.317,10.283,12.405,3.634,1.904,0.000,12.413,-1.940,31.852,0.000,0.000,11.872
7249500000,444.096,10.638,13.568,2.183,0.203,0.006,12.436,-1.704,29.639,0.000,0.000,11.985
7250000000,443.451,9.860,12.853,-0.114,1.353,0.000,12.408,-1.858,29.689,0.000,0.000,12.536
7250500000,443.903,10.363,12.828,2.457,2.052,0.002,12.431,-1.654,28.753,0.000,0.000,12.001
7251000000,443.536,10.552,13.120,-2.009,0.978,0.000,12.400,-1.536,27.425,0.000,0.000,12.224
7251500000,443.249,10.520,12.468,7.585,1.093,0.000,12.397,-1.765,30.056,0.000,0.000,12.320
7252000000,442.884,10.699,13.057,1.451,2.352,0.000,12.423,-1.723,29.797,0.000,0.000,12.388
7252500000,443.515,10.369,13.072,0.875,1.666,0.000,12.361,-1.700,27.873,0.000,0.000,12.328
7253000000,442.940,10.619,13.721,3.170,1.739,0.000,12.354,-1.519,28.554,0.000,0.000,12.280
7253500000,441.928,10.656,13.307,1.538,2.798,0.000,12.383,-1.704,29.181,0.000,0.000,11.674
7254000000,442.574,10.683,12.278,0.384,-0.696,0.000,12.410,-1.754,27.994,0.000,0.000,12.126
7254500000,443.227,10.615,13.087,1.147,1.109,0.000,12.394,-1.692,29.000,0.000,0.000,12.433
7255000000,442.817,10.989,12.765,-9.156,1.241,0.015,12.424,-1.670,28.641,0.000,0.000,12.050
7255500000,442.319,10.375,13.461,-9.069,1.944,0.000,12.416,-1.615,28.388,0.000,0.000,12.476
7256000000,442.174,10.589,12.811,-1.558,2.453,0.008,12.426,-1.629,28.509,0.000,0.000,11.903
7256500000,442.263,10.349,12.396,0.297,3.365,0.002,12.403,-1.752,29.450,0.000,0.000,12.176
7257000000,442.155,10.906,12.751,-6.407,0.891,0.000,12.431,-1.651,27.815,0.000,0.000,12.218
7257500000,441.751,10.658,12.805,3.144,2.648,0.011,12.429,-1.648,28.678,0.000,0.000,12.191
7258000000,441.027,10.581,13.263,8.039,2.168,0.000,12.413,-1.718,29.198,0.000,0.000,12.376
7258500000,441.904,10.711,12.654,-1.907,1.123,0.004,12.377,-1.676,28.825,0.000,0.000,11.570
7259000000,441.971,10.981,13.520,2.431,3.359,0.000,12.400,-1.839,30.672,0.000,0.000,12.467
7259500000,441.228,10.484,12.931,-1.004,1.731,0.000,12.413,-1.863,29.837,0.000,0.000,11.844
7260000000,440.986,11.166,12.532,-9.797,3.569,0.001,12.381,-1.672,29.717,0.000,0.000,12.133
7260500000,441.830,10.776,12.628,-5.709,2.423,0.018,12.423,-1.518,27.597,0.000,0.000,11.918
7261000000,440.710,10.579,13.345,9.887,5.318,0.001,12.439,-1.719,29.959,0.000,0.000,12.165
7261500000,440.609,10.670,12.796,-10.372,0.077,0.005,12.391,-1.838,30.849,0.000,0.000,11.769
7262000000,440.581,10.584,12.471,3.943,2.074,0.000,12.402,-1.614,27.798,0.000,0.000,12.432
7262500000,440.467,10.698,12.889,1.730,3.212,0.000,12.420,-1.601,28.622,0.000,0.000,12.096
7263000000,440.402,10.601,12.934,-1.786,2.274,0.011,12.408,-1.612,28.931,0.000,0.000,12.283
7263500000,440.427,10.811,13.894,14.177,4.101,0.004,12.384,-1.840,29.805,0.000,0.000,12.019
7264000000,440.048,10.564,13.164,-3.401,1.901,0.000,12.407,-1.652,28.286,0.000,0.000,11.670
7264500000,440.401,10.498,12.575,0.441,1.479,0.000,12.407,-1.837,30.609,0.000,0.000,12.740
7265000000,439.253,10.624,13.297,-11.892,3.032,0.000,12.417,-1.842,30.629,0.000,0.000,12.159
7265500000,439.701,10.311,12.499,9.431,2.121,0.003,12.352,-1.480,27.038,0.000,0.000,12.179
7266000000,439.513,10.468,13.024,8.524,1.808,0.002,12.426,-1.752,30.658,0.000,0.000,11.871
7266500000,438.918,10.653,13.483,-1.351,4.316,0.021,12.406,-1.512,26.818,0.000,0.000,12.351
7267000000,439.483,10.581,11.633,-4.056,0.213,0.012,12.428,-1.753,29.275,0.000,0.000,12.243
7267500000,438.579,10.311,12.863,2.829,3.954,0.000,12.389,-1.830,29.975,0.000,0.000,12.094
7268000000,439.700,10.474,12.999,-5.191,1.651,0.016,12.431,-1.859,29.845,0.000,0.000,12.196
7268500000,438.718,10.469,13.548,-0.722,1.469,0.007,12.374,-1.780,29.010,0.000,0.000,12.186
7269000000,438.605,10.265,12.606,-7.340,1.144,0.008,12.393,-1.783,30.019,0.000,0.000,12.619
7269500000,438.230,10.289,12.342,-2.021,2.522,0.000,12.391,-0.432,13.879,0.000,0.000,12.179
7270000000,438.202,10.166,12.693,8.230,-0.610,0.004,12.397,-1.796,29.845,0.000,0.000,12.114
7270500000,438.442,10.280,12.737,-2.842,3.311,0.005,12.410,-1.887,31.312,0.000,0.000,12.545
7271000000,438.125,10.271,12.668,3.604,1.424,0.013,12.396,-1.767,31.078,0.000,0.000,12.557
7271500000,438.234,10.351,13.180,-9.959,0.131,0.000,12.375,-1.947,31.046,0.000,0.000,11.820
7272000000,438.275,10.296,12.619,0.595,0.997,0.009,12.376,-1.699,27.571,0.000,0.000,12.185
7272500000,436.897,10.340,13.230,14.046,2.051,0.000,12.402,-1.681,29.350,0.000,0.000,11.898
7273000000,437.391,10.425,12.195,2.444,1.101,0.000,12.385,-1.796,29.341,0.000,0.000,12.413
7273500000,437.337,10.121,13.113,-2.605,3.562,0.016,12.414,-1.720,29.126,0.000,0.000,11.956
7274000000,436.652,10.549,12.628,-2.561,1.256,0.000,12.401,-1.683,28.169,0.000,0.000,11.985
7274500000,436.782,10.458,12.545,4.535,2.969,0.000,12.386,-1.795,30.545,0.000,0.000,12.067
7275000000,437.150,10.651,12.687,-0.157,3.308,0.000,12.389,-1.581,27.895,0.000,0.000,12.381
7275500000,435.672,10.358,12.739,-12.305,2.198,0.000,12.388,-1.789,31.002,0.000,0.000,12.238
7276000000,437.028,10.263,13.193,2.452,4.133,0.000,12.386,-1.742,29.342,0.000,0.000,12.568
7276500000,436.258,10.587,12.401,-3.938,2.497,0.002,12.418,-1.717,29.441,0.000,0.000,12.682
7277000000,435.527,10.715,13.423,1.322,1.407,0.000,12.412,-1.837,29.894,0.000,0.000,12.636
7277500000,435.681,10.386,12.217,-0.397,1.994,0.010,12.371,-1.940,31.765,0.000,0.000,12.339
7278000000,435.972,10.351,12.392,1.720,1.742,0.008,12.389,-1.778,29.824,0.000,0.000,12.362
7278500000,435.573,10.757,12.959,5.109,2.315,0.000,12.411,-1.621,28.631,0.000,0.000,11.601
7279000000,435.515,10.844,12.086,-3.903,5.740,0.004,12.421,-1.898,30.801,0.000,0.000,11.760
7279500000,435.287,10.476,13.229,-6.106,0.875,0.000,12.428,-1.702,28.119,0.000,0.000,12.157
7280000000,434.206,10.866,12.941,-10.547,2.818,0.023,12.405,-1.822,30.280,0.000,0.000,12.011
7280500000,435.098,10.392,12.351,7.784,3.516,0.006,12.377,-1.819,29.718,0.000,0.000,11.927
7281000000,435.063,10.402,13.173,-5.973,3.009,0.000,12.399,-1.741,29.248,0.000,0.000,11.928
7281500000,434.364,11.208,12.891,-1.366,1.031,0.004,12.380,-1.687,29.840,0.000,0.000,12.247
7282000000,433.789,10.732,12.749,-1.761,3.938,0.002,12.417,-1.834,30.459,0.000,0.000,12.139
7282500000,433.543,10.584,12.805,-7.721,-0.096,0.017,12.403,-1.820,29.250,0.000,0.000,11.931
7283000000,433.566,10.486,11.278,10.358,1.635,0.000,12.423,-1.800,30.299,0.000,0.000,12.071
7283500000,433.828,11.054,12.610,-2.928,3.677,0.000,12.408,-1.758,29.887,0.000,0.000,12.111
7284000000,433.037,10.842,12.218,11.028,0.227,0.000,12.379,-1.842,30.762,0.000,0.000,12.030
7284500000,433.940,10.766,12.626,-4.849,0.769,0.000,12.397,-1.810,30.247,0.000,0.000,11.980
7285000000,433.288,10.414,13.259,-1.096,0.407,0.004,12.391,-1.756,30.025,0.000,0.000,11.970
7285500000,433.038,10.647,13.075,4.968,-0.888,0.006,12.399,-1.655,27.665,0.000,0.000,12.383
7286000000,433.071,10.456,13.201,12.332,2.631,0.000,12.421,-1.727,28.860,0.000,0.000,12.400
7286500000,432.090,10.363,12.956,-1.598,3.062,0.003,12.406,-1.693,28.329,0.000,0.000,12.342
7287000000,431.907,10.590,12.917,-11.512,1.373,0.005,12.424,-1.722,29.521,0.000,0.000,12.013
7287500000,432.014,10.367,12.233,-6.186,-0.571,0.000,12.386,-1.633,28.531,0.000,0.000,12.024
7288000000,431.874,10.567,12.600,-0.994,3.641,0.000,12.433,-1.829,30.298,0.000,0.000,12.426
7288500000,431.571,10.826,13.230,4.353,3.129,0.008,12.405,-1.582,28.086,0.000,0.000,12.065
7289000000,431.528,10.767,12.326,-5.922,1.942,0.000,12.404,-1.680,27.575,0.000,0.000,12.193
7289500000,430.655,10.647,12.355,12.329,3.423,0.000,12.409,-1.689,28.707,0.000,0.000,12.637
7290000000,430.852,10.440,12.371,-5.911,2.645,0.000,12.432,-1.840,30.511,0.000,0.000,11.548
7290500000,430.683,10.713,13.440,-6.041,0.808,0.013,12.408,-1.729,29.006,0.000,0.000,12.017
7291000000,430.242,10.037,13.636,-2.053,2.793,0.012,12.390,-1.828,30.076,0.000,0.000,12.940
